"","E_4920_OL_RNA_S1","E_5273_OL_RNA_S75","E_5618_OL_RNA_S62","E_5107_OL_RNA_S98","E_5333_OL_RNA_S25","E_5337_OL_RNA_S12","E_5419_OL_RNA_S14","E_5454_OL_RNA_S21","E_5537_OL_RNA_S76","E_5585_OL_RNA_S6","E_5020_OL_RNA_S79","E_4988_OL_RNA_S16","E_5113_OL_RNA_S23","E_4934_OL_RNA_S40","E_5047_OL_RNA_S43","E_5082_OL_RNA_S80","E_5184_OL_RNA_S46","E_5240_OL_RNA_S73","E_5000_OL_RNA_S58","C_5628_OL_RNA_S44","C_5114_OL_RNA_S69","C_4942_OL_RNA_S90","C_4954_OL_RNA_S28","C_5709_OL_RNA_S18","C_5070_OL_RNA_S60","C_4870_OL_RNA_S68","C_5248_OL_RNA_S82"
"ENSG00000226443",0.657602371493947,0.580199149157593,1.08654661762588,-2.13810366021376,-3.54326320254549,0.0706484604206354,-0.733232441113883,0.17983165131199,-0.0403887724416561,-1.4105776476756,-2.31621665705069,-0.943602937738319,0.423222903121901,0.895456270938385,-2.28095482577448,-0.918971102994579,-3.41220455237541,-1.42039756271388,-1.35018146451004,1.25367318847389,0.619604177367233,1.52454589180363,0.254740050472134,0.913790259658008,1.39867626715351,0.241173709035948,0.956546509680323
"ENSG00000226850",2.860675678131,-0.921042061887864,1.31313194194043,0.733779560261679,-0.133898825523211,1.44400968939782,1.28273541500057,0.590109756537866,1.75976463417531,-0.0053041076465146,0.670413276637991,-1.96944671686007,1.4563120551466,2.68780839961547,1.09899768377059,2.01906758877064,-3.26811270511818,-0.817576372065098,-3.69936676305951,3.00695037157514,2.39561618141126,3.13717848287559,2.25011532239919,1.52006747178812,2.04979274976274,1.41622792935146,3.43132299530528
"ENSG00000228016",1.78323591618528,1.60851764515798,0.28275026476692,-0.139452762103629,0.462221229956361,0.91110982168074,1.81921351133495,0.504452793561618,0.58911608244654,-1.29720157818719,-0.591221753594213,-1.05044737749634,-0.395604888568339,0.813828197281525,-0.382859837010236,1.08513945324267,-1.40510278754009,-1.31098250636401,0.472349291134239,1.21189753535763,1.11495417281983,1.82954315614956,0.698761634769142,1.86752771966506,0.714650269546224,2.48690544791712,2.06437774800522
"ENSG00000228881",-4.47627061651071,-4.36373997408848,-4.3356966050407,-2.13810366021376,-3.54326320254549,1.05746131860868,1.70634272106732,2.02002667707406,-4.06201152834895,-3.74625566012521,-3.87314791453946,-4.11100966906321,1.18776922273691,-0.769998753176857,1.58137251146593,2.3873850373201,4.03165413023124,3.66935177074409,0.601599162232053,2.67195256890489,1.13339616868851,1.42948911303657,2.46032355425614,2.50704933485522,1.60094805920261,2.67287391063286,-0.842914402554458
"ENSG00000229017",1.35814244517948,1.19425341652033,1.39084231979722,-2.13810366021376,-1.71374537130069,-0.914426850508275,0.112006385390337,-0.727810047786385,-1.29470414922475,-1.29997793004361,-0.425537498918204,-0.940657601614072,0.127397010328296,0.156608014684692,-2.28095482577448,-0.0696689952957142,-1.56551074957984,-1.72237816824111,-0.883976672100118,1.38444983185852,1.12332514364501,1.68554867075363,-0.0569191832587176,1.2086707677676,1.28491463104029,1.20897018964435,1.26167499028648
"ENSG00000229727",1.94272747903517,2.36304770137224,2.48433684476313,-1.2083098570835,-2.07905207034481,0.73466954753375,-0.048123703892608,1.156250749865,-0.697218450472308,-3.74625566012521,-0.537204532200929,0.526265188569236,1.40809203201343,0.139947057665847,-0.49932816982127,1.48973266054541,-0.58963894822739,-1.35860952530676,0.508964047466613,2.31552171426191,0.334032001892672,2.18794005516568,1.39926204319216,2.18059279118677,2.91063665382706,2.77796377064968,2.67718174991508
"ENSG00000230133",3.48256744115991,3.24848550176683,3.18282502408195,0.417699872315035,0.640823029040855,1.77985426647472,-2.33491782864933,1.7695342882233,2.45052478206658,1.32947217879751,1.3984418311182,1.61037627531547,2.43254878298454,0.555598078280846,-0.946918044842385,1.73307571268573,0.0272044268370985,1.05483951467249,1.13603193348899,2.78722444243042,3.15881315117633,3.25948114836017,2.64917248069988,2.88046962459547,3.46772947962807,2.9497038409868,2.87552155836571
"ENSG00000230900",2.860675678131,-0.921042061887864,1.31313194194043,0.733779560261679,-0.133898825523211,1.44400968939782,1.28273541500057,0.590109756537866,1.75976463417531,-0.0053041076465146,0.670413276637991,-1.96944671686007,1.4563120551466,2.68780839961547,1.09899768377059,2.01906758877064,-3.26811270511818,-0.817576372065098,-3.69936676305951,3.00695037157514,2.39561618141126,3.13717848287559,2.25011532239919,1.52006747178812,2.04979274976274,1.41622792935146,3.43132299530528
"ENSG00000230910",4.93539962935315,5.13046346064149,4.66227416815142,2.62011578297586,3.38710516691066,3.42045779835474,1.68945635264216,3.60873873880979,3.57563773957164,3.11409627702817,3.15953543362624,3.50577242195857,3.80686074141521,2.86258880276237,1.200393145997,3.16591932901939,1.79525297617269,2.95509012978281,3.73863275034643,4.78345883565402,4.54444692093912,4.98280835803879,4.29654508367459,4.76059985911162,4.94541327298383,5.09222894624937,4.44457375544489
"ENSG00000231007",0.47947199443865,-0.132941359966048,1.0181997605175,-2.13810366021376,-1.95622604737306,0.074786097423782,0.00840320523482164,1.22923981051143,0.127790981099088,-0.274014310698161,-1.0937580146168,-0.945452096152236,0.0219198503781271,-0.00180674687059581,-0.785605171500286,-0.429406184851818,-0.213262942776128,-0.939679211580803,-0.502743257408448,1.560694301609,0.497475856938422,0.48350780965831,0.708415337490806,0.736537018590521,1.20484409451383,0.240024579010669,1.39722896471893
"ENSG00000231225",0.467162259037263,0.600509266799641,1.14079951144473,1.94297474159543,1.36450682505411,2.5857761134757,2.30871657035329,-0.551245675024264,1.1963308864717,0.496213642459228,1.75955634642432,2.58265527597782,2.02366058047466,1.71401017494131,-2.28095482577448,1.08090839498015,2.3236509273963,1.09798800665531,2.64962948462648,-0.997754398898733,0.511158398089697,-1.929083329082,-2.94129948344055,-1.06409051861949,1.72470121669957,0.911421783007286,-4.63416767093062
"ENSG00000231995",0.622335942697896,-0.442286057358814,0.372479171228622,-2.13810366021376,-3.54326320254549,-0.982558000432862,-2.33491782864933,0.27915456489342,0.696720117924467,0.0900214952131017,0.157592679802842,-4.11147505401797,0.223551422630086,0.0337575518643137,-2.28095482577448,-1.42806350037683,-1.61570633673222,-1.83139962257372,-1.86837078697227,0.64119822650492,-0.0366466835436125,-0.125190312345445,0.648618945945835,0.778777399104699,0.539201437041649,0.560581811609605,1.32208412629059
"ENSG00000232295",1.47972789795074,1.42840564660523,1.99375289597764,2.74626657092697,1.60008471783378,1.91907809777422,1.44020147617647,1.57878280810759,1.44513320982764,3.08884292988194,2.19123764205104,3.54872500021129,1.69653974031785,3.44075626459159,3.39329606103121,3.09682396245486,3.5828359295536,3.08202236732418,3.4998923184895,2.48638228975861,1.24125068921824,1.41848539333016,1.3598049791195,0.676666700010048,0.993645718404142,0.381045978935753,-0.424281049674478
"ENSG00000232795",0.172333649798505,0.48346735082019,0.519142422130798,-2.13810366021376,-3.54326320254549,-0.819362839901927,-2.33491782864933,-1.40176885279572,-1.79397188912358,-3.74625566012521,-1.58289692902408,-0.41278597355193,0.0272083940809883,-1.55978392535845,-2.28095482577448,-0.439236303566255,-3.41220455237541,-2.15673595668022,-0.208944112921001,-0.698466412389571,1.25399911006607,-0.25315616174234,0.255403563448883,1.3394740652569,0.73911059183975,-0.120550646086053,0.758940641462467
"ENSG00000232852",2.27801966732396,0.102662660265505,1.43484186662778,-2.13810366021376,-1.79031720188686,1.84911760214602,-2.33491782864933,1.69744521075653,0.674697890277732,1.08233762046411,0.522254483164767,-4.11147505401797,0.725817860573816,2.25600011513669,-2.28095482577448,0.689683324889952,-0.296921715446251,-3.73797511613856,-0.0957970556386267,2.44819194299458,0.79116256133622,3.63919326316595,1.13878093119395,1.98811379229607,2.51073114215084,2.26816164062967,2.33920071670894
"ENSG00000232859",4.09993708442007,3.95430584591345,3.45052217202015,2.39521600245878,2.61583102309663,4.16085155308487,2.92625178360756,4.64925211718526,2.00144951802958,3.41542718744079,1.00252630922414,1.38259413679049,2.25819217254872,3.46002377654531,0.829285704271776,1.67981877674967,2.21285475876467,1.50102986544128,2.41978865737895,4.15486037805475,3.59641801004967,3.66423700062508,3.10507931408822,3.84512607986766,4.26026718276838,4.85811079567493,4.44667960249353
"ENSG00000233051",0.467162259037263,0.600509266799641,1.14079951144473,1.94297474159543,1.36450682505411,2.5857761134757,2.30871657035329,-0.551245675024264,1.1963308864717,0.496213642459228,1.75955634642432,2.58265527597782,2.02366058047466,1.71401017494131,-2.28095482577448,1.08090839498015,2.3236509273963,1.09798800665531,2.64962948462648,-0.997754398898733,0.511158398089697,-1.929083329082,-2.94129948344055,-1.06409051861949,1.72470121669957,0.911421783007286,-4.63416767093062
"ENSG00000233273",1.76131970763458,1.1244774581782,1.33467141016114,-2.13810366021376,-1.95618399381886,0.616903641634552,0.00808673865538681,0.66529812084057,-0.428928628281992,-1.40720317683566,-0.214911798422803,-2.52565813188331,0.642985802508321,-0.851101814926126,0.743919773201394,-1.64027145267062,-3.41220455237541,-1.41602305347574,-1.34634992029541,1.4776568794917,1.43536049958135,1.77914767016121,1.33462321267976,1.51604833268003,1.40134550372972,0.846363103933679,1.29118723940394
"ENSG00000233487",1.41612139109825,1.43406850759708,1.10820360694575,-0.107910263940261,-1.48408282935917,0.551524624832027,-2.33491782864933,0.118827346796943,-0.875594844072875,0.121549084388278,-0.94571210121401,-4.11147505401797,-0.0219545889984376,0.436019341030149,-0.377673737012547,-0.00878021650078972,-0.829648246461596,-2.3040028876129,-0.176960636203221,1.37483557725699,0.853026950134376,1.46275677825965,1.18191664079234,0.584564615213209,1.86301189182476,2.38577245202069,1.14302433761213
"ENSG00000234127",-4.47627061067957,-0.644154275711848,-4.3356966050407,-2.13810366021376,-3.54326320254549,2.08618642138426,1.84168092697035,2.16111751200606,-4.06201152834895,-3.74625566012521,-3.87314791453946,-4.11096094722409,3.11471146572293,2.19608740864031,1.71560721134964,2.52805223144638,4.90170033052044,4.53340092255039,0.738312926387369,2.45860970593648,1.98646648639943,3.57420594371274,3.53204305204129,2.48295055186364,2.3564339559789,2.18164819831491,2.36313895734136
"ENSG00000234187",0.659515699800997,0.673141008277899,0.1851111085324,-2.13810366021376,-1.95647452468828,0.277014444689775,-0.732585666647249,0.180514740939682,-1.31490457178672,-0.55931631170134,-0.74132026962862,-0.652551935789286,0.305412031776542,-0.371858746297589,-2.28095482577448,-1.63700172191466,-1.80455815286195,-0.933234101873976,-3.69936676305951,0.878914186126933,0.406788596682005,0.274101556751179,0.992617992951961,0.740428308371936,0.830019948767734,-0.263866563638723,0.613881986576596
"ENSG00000234423",3.34190732376684,2.3199753740054,2.93684111380808,1.24337400747116,1.60037296483728,2.40504934096421,2.12017292561277,1.348607602863,2.58468387045135,0.936396637138997,1.67444620922618,1.66461705545757,3.05415890613928,2.37578959329182,1.40218709858244,1.51984529667685,0.832926422872474,1.10812096903867,1.66939266318477,2.59938933704303,3.31865158279482,3.34777054821902,2.08872018995816,2.630484438319,3.64119059914046,3.28947051068452,3.08861819291893
"ENSG00000234473",1.25590812196201,1.23805841203388,1.85167584884245,-0.550773238122459,-1.2181847213394,-0.166367968253347,-0.731632477394591,-0.0236496316553473,0.400707161120096,-0.0302940114757524,-0.734581361945612,-1.30591238103242,-0.134748238017493,0.903857792959611,-0.789807193642442,0.450020512361711,-1.80447838163403,-0.284890202623132,-0.209804841876297,2.23950034290855,1.25482196870109,2.72274536805894,0.858045285573364,1.85072610919275,2.08857016663755,2.22769654794875,1.37693365439751
"ENSG00000234668",2.860675678131,-0.921042061887864,1.31313194194043,0.733779560261679,-0.133898825523211,1.44400968939782,1.28273541500057,0.590109756537866,1.75976463417531,-0.0053041076465146,0.670413276637991,-1.96944671686007,1.4563120551466,2.68780839961547,1.09899768377059,2.01906758877064,-3.26811270511818,-0.817576372065098,-3.69936676305951,3.00695037157514,2.39561618141126,3.13717848287559,2.25011532239919,1.52006747178812,2.04979274976274,1.41622792935146,3.43132299530528
"ENSG00000234920",2.87846872576208,-0.904762125006515,1.33068037636461,0.749250014069312,-0.117671311890784,1.19290328668591,1.29918830272674,0.607109964197448,1.77735314042839,0.011267627414154,0.687553241863499,-1.95558033787998,1.47386398400059,2.70537632982547,1.11519066652809,2.03646714594804,-3.26640140741411,-0.802025406753632,-3.69936676305951,3.02469676242122,2.41333666225592,3.15488562539834,2.26784949016559,1.53763666090869,2.06746066130782,1.12284559934863,3.44915967959541
"ENSG00000235631",1.75624174765212,2.19240936821831,2.2907805212436,-0.550671025937255,-1.21848224540941,0.765375537232119,0.495645241224824,0.667519830574823,1.60345436068641,0.79281872867963,0.341367266666778,0.278332269329563,1.60927942663883,0.724717585853664,0.405032608517581,0.834749912305122,0.319252360345918,0.161749533417893,1.0868006820406,1.85920182229971,2.50367691390118,2.50365494218277,1.64944763712221,1.27594710621203,2.29207465211797,2.56249532638256,1.5074540583502
"ENSG00000236114",2.09347890294034,1.88232128278861,2.03543834982759,-2.13810366021376,0.160266201680251,0.898701213902196,-0.731865774758418,0.799569383134473,0.406059939116963,-0.565304571346269,-1.09053826852807,-0.416247561428438,1.12816117851786,-0.832182302227849,0.416656215323974,0.221160921824783,-1.06442089047464,-1.42654786199027,-0.214524989542541,1.97118796976291,1.5944497120234,2.30307711981593,1.76467246467114,2.00981548821111,1.75983032485077,1.15619157812694,1.8680048937375
"ENSG00000237441",3.67461127138488,3.03267454940967,3.46424019532357,5.66715574022384,4.66389912533532,4.32968803522419,5.2136195412321,4.73983203313236,3.72429594120427,4.03183934034037,4.69636901169589,4.53089814628195,3.64539495801468,3.17762070291681,4.51308401940205,4.20778985854332,4.49994478930625,4.66905434808482,4.63762251212227,3.75509534171566,3.27445586919024,2.06816609845896,3.63121214403178,3.25824938197982,3.11828598962957,1.73626447880929,2.41148102900121
"ENSG00000237818",1.44450577411099,1.14180234373654,1.98427068665887,0.172335890662216,-0.733749807547553,-0.822892827289971,-0.732883413641745,1.22573764741437,0.992966418160871,-0.0598768300907079,-0.155385396641116,-0.358109684878589,0.179489512896277,-0.379786324855048,-2.28095482577448,-0.929011763229989,-1.80397700631518,-0.482048943782517,0.0382058187838258,1.78253962564522,1.37731804452426,2.12216875674074,1.11037128469682,0.918098488037581,1.48881993117634,1.13388415972417,0.899550808032298
"ENSG00000239873",1.71869508389899,1.50888675295189,1.21557319854642,-2.13810366021376,-3.54326320254549,0.893874304738873,-0.7326857336749,0.180662582148455,1.15642638128934,-0.270762672302663,-0.00439669352846726,-0.943106078321901,1.27125590285183,-0.845407290675288,-2.28095482577448,0.20341847078274,-3.41220455237541,-0.0422329212727035,-0.862458565077721,1.74001541393199,1.78416620649785,2.12518935458927,0.785521894460658,0.829432646036738,1.66716638591322,0.844086454993304,1.91035712763613
"ENSG00000240244",2.64909171521907,2.22750186445047,2.13785111761036,0.1819912967115,-1.95585327408726,1.41544123334039,0.0086347468072358,1.22849268199607,1.89365932232743,0.359013580698886,0.481178278339852,1.17342274691127,2.28833743783333,1.05724177207445,0.396703767112087,0.204198447438402,-1.06263245562277,0.165377011351715,1.08990855575606,2.50082180034682,2.98189130403171,2.91095586370306,2.13016067074136,2.68109992604783,3.0615857694218,2.05720960734839,2.22414345817145
"ENSG00000243813",2.43222913692306,1.5729542476532,1.89202044461146,-0.567302066726318,-0.080930005481069,1.00915466732903,0.494642188131777,0.359121453233178,0.813745220436314,0.36600655971079,-0.223206828118419,0.141278106270745,1.40761013904774,1.43092147766444,-2.28095482577448,1.3572469846131,-1.80297271197834,-2.14808852507259,-0.199213669846872,1.78230365266259,2.0304167070459,2.63173141191565,1.48090760018593,1.40676178954603,1.76602738734435,1.64104152955931,2.01764293377645
"ENSG00000244300",0.934285528907005,0.762574902723073,0.831365783472093,3.76801250321641,3.18514829192181,2.36603225607648,3.0690740513174,2.65577931535423,2.09426560484073,2.69735344877851,2.13528819928844,3.38495447864438,2.03274972121636,1.26493429641618,3.85087950052066,2.70044200466608,4.56308795757359,3.36458302339871,2.64741812193658,0.620246957304709,1.48176147785066,1.52030282037416,1.58920723539232,0.473241213121521,0.892458802281783,0.700580681001828,-0.557973952118261
"ENSG00000244327",0.955052136126487,1.2364412264148,1.28523319957022,-2.13810366021376,-0.731934058651555,-1.29164156070707,-2.33491782864933,-0.553781509237608,-0.00629826235150742,-0.0525886985050949,-0.189535801740598,-0.176366615128193,0.0932732103790979,0.271841886379158,-0.798501306657314,-0.443133968191822,-3.41220455237541,0.286522975931616,-0.953759000719293,1.16468300883709,1.19185229720199,1.41853957164317,0.429588014393367,1.07910796160288,0.796497716087264,0.594934209011822,1.17028814863411
"ENSG00000245532",9.78813715619726,9.66149451646762,10.4257580161275,12.8012139447931,12.7374776780537,11.6855051451675,11.9948864977976,11.3816693539455,11.0101616260504,11.5361430910608,11.6969450703153,13.1039248293958,11.4848156413485,10.1508241575709,11.3034129207033,11.1216271263068,13.4891996517919,13.1129540950884,11.8558661091143,9.30737524520456,10.7800701382636,10.2762740836675,11.285656222071,10.3232660348332,10.3180556544578,9.89015668296659,9.39207845905642
"ENSG00000248455",4.52196196637411,3.92468014592773,4.04182010389307,1.49120655505514,1.30985826995089,2.9666646883519,1.55344400618435,2.26288047960981,3.37784012100587,3.16352618891597,2.77822916811369,2.90688031478391,3.51390658028101,3.35245708670989,2.8695515002493,3.1864921785355,0.871017685657915,2.39433407609523,1.90974468890653,4.41234599647701,4.29011374636233,4.30598569262359,3.3023170216507,3.63059487733654,4.13404025014625,4.13558354884067,4.30558190855984
"ENSG00000250846",-0.404835143651462,-0.293991618700399,1.45135213186819,-2.13810366021376,-1.75334591428422,-2.46405250500135,0.46874033167916,1.93144310317007,-1.28371647141015,-3.74625566012521,-2.11164652995672,-1.88728044056673,-1.15810047375704,-1.9698606345388,-1.20476447829554,-0.805360636447199,-3.41220455237541,-0.9378157418482,-2.52650808465615,1.83696811739573,1.54267453233098,2.2851538376101,1.24582938855978,0.363578538014361,3.01552725173907,-0.0425339435936534,1.67645807857817
"ENSG00000250979",0.371359026768792,0.643092969661411,0.0519591342066199,-2.13810366021376,-1.95637593435317,-0.163597320291608,-2.33491782864933,0.668569402090354,-0.652582622284909,-0.930464167457312,-0.196228397049377,-0.948427681758521,-0.771910873450153,-0.828160800951612,-2.28095482577448,-1.61803530658101,-1.06531059853786,-0.94488451052704,-3.69936676305951,1.18387165037877,0.619198246380762,-0.248618568566415,0.141339179103545,0.171365299530331,0.174346155905548,1.45754398572493,2.23277120613889
"ENSG00000251595",2.79785912865887,3.58667022912451,2.85524902741938,1.02766899703797,0.742802768799316,0.491152505826905,0.0652181988877548,1.9814089981798,1.75608619909667,-0.551509883278011,0.885926050192814,1.78966226522566,1.75965200825012,-0.733715106571278,-0.207655034619998,1.63946783907127,0.696910516456523,-0.854520858367577,2.28011893735414,3.44752328151073,2.20934560262585,3.34188030520706,2.18783783091631,3.1139776706779,3.64871119683978,3.32485491823898,3.29659723924156
"ENSG00000253853",3.08326281658387,2.12643709078632,2.63281117297945,-0.593455657242113,1.12572071742984,3.28217499669624,-2.33491782864933,0.733354877535589,2.53260834772072,1.15036689674397,0.483193457804259,1.57422063519002,2.37414716435372,2.57221429633548,1.35604273843357,1.77077639769753,1.00071050092766,0.526989979135691,1.42355304706972,2.90410510678521,3.30408781421115,2.84123999925746,2.19234970102106,2.55472173735839,3.31786906113541,3.08212402622039,3.67009914741915
"ENSG00000253868",0.356176021301243,1.63078692488319,0.328445680371499,-0.108738371618341,-3.54326320254549,-0.645015140906144,0.666483265912916,0.638387904738268,0.0213795115026475,-0.00702100653882663,0.205484722253657,-1.44874689341319,0.369669353702449,-2.03711233044595,-2.28095482577448,-0.743160944082718,-0.717530049482553,-0.772791091743874,-1.19569819215589,1.40313529653913,1.57569130803806,0.744419719227942,0.2567224086154,1.25104136111464,0.0566188301712313,1.02546477274413,1.73965126859294
"ENSG00000254363",1.21141059162144,2.43174171495391,1.42346618436339,0.0995640272146969,0.293220153330073,-0.571104333567414,-2.33491782864933,1.3936211850825,0.430110053107069,-0.135408897140312,-0.0933631419524724,1.00782543803219,0.280841551637675,1.16672768416215,-0.0707484783208309,1.28799269775541,0.416379266467571,0.515665452848522,0.698352211533277,3.33405218583217,1.36999823356739,3.26407239797865,0.328538162624244,1.53173321865695,2.63600134653966,3.48372470179244,1.71404074299272
"ENSG00000254561",2.3391140807005,1.98924545872105,1.86649526062844,-2.13810366021376,-0.515342075425802,1.96742967149023,-2.33491782864933,2.3655711179079,0.762112102389842,0.86914838400775,0.23592564358489,-0.194617767824422,0.939448519208709,2.16028412417243,2.22522063381712,0.796307963317957,-1.93840783710268,-2.29203373141432,0.2835132011152,3.29165074886472,1.49758182374958,2.79903738690877,1.28312776731131,3.06386422060041,3.16777326976626,3.48685759141614,2.59206957887288
"ENSG00000255052",5.43742258502284,5.74285707203234,6.09511031204643,4.53077529540022,3.45047601026837,5.94731613056071,3.69455165864146,5.52444353576838,5.91061342373366,4.77020908035836,5.02960027911609,4.51508466900221,5.20456038468128,5.17116256340767,4.86096066633659,4.44709981637369,3.21187071189629,3.88628872363529,4.22240521216348,6.53373159532918,5.7880491954251,6.28740300910526,6.16871048610878,5.76066136724645,5.72632668822627,5.72384407427085,5.35039493725038
"ENSG00000255104",-1.2239418932589,-0.0954212563412348,2.73824324133246,-2.13810345236073,0.29968059646989,2.16561009778839,2.0282101251362,0.442050293104442,-0.55041895341863,-0.507743204488443,1.16522430062339,-0.111886291834274,0.673428531555153,-0.0742704150018791,-2.28095482577448,-0.498659855920138,-0.998995748923208,0.099495290536114,-3.69936676305951,3.01545383847452,1.69610767906346,2.94207143459668,2.17981119833051,2.60909058354023,1.3678114873267,2.48913928355652,1.48242152394093
"ENSG00000255690",5.75244805609913,6.15074566174746,6.50575649124258,7.9469046187962,6.4127535288732,6.9187280836178,6.57181244311371,6.55837759817667,6.49385427170059,7.13985861084012,6.00371150891173,7.13571543709149,5.59248382952334,5.55069587530849,6.53778030362106,5.05110382945516,7.6543701031535,6.52799200527583,7.41108011724057,5.91132401210364,4.42929263702083,5.97080007234439,4.62775098143713,6.2828695020606,6.23270611327716,5.0376286306004,5.38182504562239
"ENSG00000256847",1.36621345331076,0.678654551126753,0.417288477520176,-2.13810366021376,-3.54326320254549,0.616178199873444,-2.33491782864933,-0.918391498295151,0.11519491478162,-1.40650511475375,-2.31974909501753,-4.11147505401797,-0.125939617381358,0.708529598291487,-2.28095482577448,-0.926751996144364,-3.41220455237541,-2.15211697659629,-2.08773361300242,0.207796590431895,0.156082307374173,1.9263758026323,0.257526674354677,0.998218401094649,1.89537344441687,1.2170411788393,-0.0674829011922116
"ENSG00000257818",0.737399300145417,1.0508641336776,1.01834791938742,-2.13810366021376,-1.95663056073324,-0.819381845491403,0.00774800722926625,-0.0253766411372526,0.397163531643093,-0.924499634551325,-0.449431143500951,-0.206850055525071,0.422158946556351,-1.55936813640437,-2.28095482577448,-1.63299686049064,-3.41220455237541,-3.73797511613856,-2.09206885606248,0.216604609446538,0.806450026039904,1.61611541374822,0.255005020170231,0.913635926772952,2.05081337736056,0.241283156127733,0.685866352119981
"ENSG00000258215",-0.368716556672233,-0.259853774431776,1.22049994728146,-2.13810366021376,-1.21714479632936,0.611787339440133,-2.33491782864933,-0.26808475868069,0.377631387421996,-2.13853324539344,-0.758821935650784,-0.931532139390263,-0.737863596915412,-0.396690573894926,-0.827341127826164,-1.65941348544303,-3.41220455237541,-3.73797511613856,-2.07880323576716,1.23084480914037,0.811237962631109,1.60969982604516,0.637667469592099,0.0459206275386777,0.651365672215977,0.450625534498128,0.855147014151185
"ENSG00000258561",1.73710625285424,1.97575155691269,1.14250339600043,0.327550055516313,0.670695161415359,1.185217645872,1.23193921545339,1.6956691044267,0.233787506375874,0.0647775967495592,0.54984860460734,0.895945899919162,0.464895055545369,1.99222056275596,-0.0361841998922796,-0.522472548865298,-1.54711444344815,-2.23487705922566,0.918550652813187,2.04827830667743,1.50901456889052,2.88797454514006,1.74509339796079,2.03521423896549,1.42910385822125,2.73598468352388,2.46153289227044
"ENSG00000258859",1.88043547931626,0.293455542355901,-0.638037813530657,-2.13810366021376,-3.54326320254549,1.11321265398377,-0.734696708980679,0.354661532717821,-1.81459526946065,-2.14130770392355,-1.60586888860889,-2.52198188213216,-0.74151985682402,-3.04257682875124,-2.28095482577448,-1.66369102872658,-3.41220455237541,-2.14429567152498,-2.08150777016832,1.1400388273325,1.18838016340277,1.51461663951349,0.0279959424367043,-0.506044360052127,0.918018568670211,0.446099645396135,0.782718915048478
"ENSG00000259030",2.45672378840358,2.58313850666418,3.59119863376276,-0.6768613445764,2.0618930511944,3.60619392623748,-0.246791108065955,3.28826094185424,2.77917063839151,2.47019974519585,2.00636483887354,1.30599151177112,1.51501183916348,2.16975169138732,-0.43177537131879,2.42898498140396,0.00187199821711283,0.366679744316916,2.00838396227515,3.98335533598717,2.10047624771612,3.35860373412344,2.67448130371046,4.51198056012569,4.23139116400991,3.93042861509394,3.18755393641242
"ENSG00000259946",1.58969791391111,1.72451530237058,2.13571756814456,-2.13810366021376,-1.21908454406763,0.281652065844033,0.00823552404221332,-0.0237343157101525,0.404751495620519,0.172191117894802,0.621357926336543,0.837125683646813,1.8367709694388,-0.833669400792026,-2.28095482577448,-0.4259551826959,-1.80591625842372,-0.579532315833704,0.85099880625046,1.42249046397374,2.0277844313344,1.43322994739282,1.2257065098196,1.39561536013536,2.01100916483334,1.59190275020203,1.65941753043333
"ENSG00000260196",2.62669288188288,2.21532883905589,2.79930756820579,-2.13810366021376,0.237312818007417,1.33339787649613,0.495590339722699,1.50122153505024,2.18730302026199,1.12936806209904,1.23125218505399,0.88912039530602,2.02500333196358,2.128073968427,0.422757384471631,1.15380232523564,0.317310826627039,0.770208673711202,0.71721140902488,3.07068143716742,2.36692877596916,3.3957703359057,2.33416940191333,2.3389669444907,2.37519206976253,3.01961960956521,3.10179093979429
"ENSG00000263146",0.980876383744032,0.383226678134553,0.461618453530614,3.35284717989385,1.94363076594273,2.19204927001017,2.25299430402316,1.82949416981005,1.7882019853384,1.36637324944733,2.18744625147347,2.15150828333886,1.21407021583703,1.08477277153034,1.53803813996897,1.62706959415987,2.91427599884249,2.51545359218605,1.76384153102082,1.06077859961935,-0.137659575581732,0.750856260702921,0.227816065877842,1.37927828534434,0.321605102232861,0.617561081730514,-0.264893003712294
"ENSG00000263798",2.26606032452738,-4.3762313674464,1.92865635711668,-2.13810366021376,-3.54326320254549,2.21929974532796,2.17618018813391,1.02807836542103,1.34613716532732,-3.74625566012521,-3.87314791453946,-0.290263576176843,0.647608228237144,-3.04257682875124,-2.28095482577448,1.40867011956126,-3.41220455237541,-3.73797511613856,-3.69936676305951,0.426540094807028,1.75955316866945,3.46477128270279,0.615348362108777,1.24748359005969,3.09192847613117,2.30589758288713,0.561691948183098
"ENSG00000264007",-0.212402523383445,-0.654817795012619,0.0574848393371032,-0.567893955608169,-1.21739085786901,0.454274451911401,-2.33491782864933,0.916559684868749,0.988473396855741,-0.550205732228675,-0.223470684151976,-1.78334510496451,0.32001135699183,0.493345781388694,-0.105713446105803,0.418851051267458,-1.80149976430275,-1.40727507164317,-1.33898383711609,0.865511290680616,1.25772298626027,1.42601292744281,-0.100925551415332,0.549501350883979,1.14879198706828,1.22178374841812,0.549914355504434
